Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
6,16,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,1937500.0,125000.0,16.0,0.0,16.0,16.0,16.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,125000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,0,0,0,0,355,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,2665,2,0,316.0,0.0,316.0,0.0,158.0,223.44574285494903,0.0,0.0,0.0,0.0,118574.10881801129,750.46904315197,2665.0,0.0,2665.0,2665.0,2665.0,2665.0,0.0,2665.0,2665.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,750.46904315197,0.0,0.0,316.0,210.66666666666669,182.4426850639217,33285.33333333333,0,0,0,1,2,0,0,0,0.0,316.0,158.0,0.0,0,0,0,0,0,0,0,0,0,0,285,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19596,22,57,3229.0,71250.0,1250.0,90.0,146.77272727272725,246.42509377055487,1250.0,1250.0,1250.0,0.0,3800724.63768116,4031.4349867319866,251.2307692307692,388.7758317496696,1925.0,4.0,17699.0,842.8095238095237,1148.1380413106965,3820.0,7.0,19465.0,347.58928571428584,498.2103526819575,2387.0,10.0,0,0,0,0,176,456,1122.678097570933,2908.7568891610536,90.0,1250.0,946.6125,511.7374597289839,261875.22768987337,0,0,0,0,0,0,0,0,2.0,958.5949367088608,146.77272727272728,1250.0,0,0,0,74479,79,3800724,0,0,0,0,0,0,21,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,14861,1,6,54.0,6285.0,54.0,54.0,54.0,0.0,1250.0,35.0,1047.5,496.0216729135936,426552.7218895095,471.0315591144607,2476.833333333333,3395.994606395403,8909.0,15.0,0.0,0.0,0.0,0.0,0.0,5952.0,1190.4,1415.6778588365362,2848.0,15.0,0,0,0,0,8,48,67.29022273063724,403.74133638382347,35.0,1250.0,799.125,622.2942431036945,387250.125,0,0,0,0,0,0,0,0,6.0,913.2857142857144,54.0,1047.5,0,0,0,6339,7,426552,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,387,1,1,0.0,156.0,0.0,0.0,0.0,0.0,156.0,156.0,156.0,0.0,403100.7751937985,5167.958656330749,387.0,0.0,387.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,2583.9793281653747,2583.9793281653747,0.0,156.0,52.0,90.06664199358161,8112.0,0,0,0,1,2,0,0,0,1.0,78.0,0.0,156.0,0,0,0,0,0,0,0,0,0,0,237,237,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19156,107,0,149158.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,7786489.872624765,5585.717268740865,180.71698113207543,202.9047515093852,1875.0,6.0,19156.0,180.71698113207543,202.9047515093852,1875.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3424,0,5585.717268740865,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,107,0,0,0,0.0,1407.0280373831777,1394.0,0.0,0,0,0,149158,107,7786489,0,0,0,0,884,0,106,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,931,1,4,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,9.75,19.5,41890.44038668099,5370.569280343717,232.75,311.482878074114,669.0,5.0,0.0,0.0,0.0,0.0,0.0,686.0,228.66666666666663,381.3559142498426,669.0,5.0,0,0,0,0,32,128,1074.1138560687434,4296.455424274974,0.0,39.0,6.5,15.921683328090658,253.5,0,0,0,1,5,0,0,0,4.0,7.8,0.0,9.75,0,0,0,0,0,0,0,0,0,0,1041,1039,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,1180,6,0,8364.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,7088135.593220338,5084.745762711864,236.0,142.71475046399374,407.0,11.0,1180.0,236.0,142.71475046399374,407.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,192,0,5084.745762711864,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,6,0,0,0,0.0,1626.3333333333333,1394.0,0.0,0,0,0,8364,6,7088135,0,0,0,0,425,0,5,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,36,2,0,1326.0,0.0,1250.0,76.0,663.0,830.1433611130068,0.0,0.0,0.0,0.0,36833333.333333336,55555.55555555556,36.0,0.0,36.0,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,55555.55555555556,0.0,76.0,1250.0,858.6666666666667,677.8092160286207,459425.3333333333,0,0,0,0,0,0,0,0,0.0,1288.0,663.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19838,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2167.5572134287727,472.33333333333337,862.3474673654147,5215.0,3.0,0.0,0.0,0.0,0.0,0.0,19717.0,480.9024390243902,871.248007311295,5215.0,3.0,0,0,0,0,32,1344,50.40830728904123,2117.1489061397315,0.0,0.0,0.0,0.0,0.0,0,0,0,0,43,0,0,0,42.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15678,15329,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19846,43,0,59942.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,3020356.746951527,2166.6834626625014,472.5238095238095,1033.735547587539,5501.0,9.0,19846.0,472.5238095238095,1033.735547587539,5501.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1376,0,2166.6834626625014,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,43,0,0,0,0.0,1426.4186046511627,1394.0,0.0,0,0,0,59942,43,3020356,0,0,0,0,451,0,42,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,4009,3,1,1439.0,679.0,1400.0,0.0,479.6666666666666,797.2705521548713,679.0,679.0,679.0,0.0,528311.2995759541,997.7550511349464,1336.3333333333333,743.0574226352452,2187.0,814.0,4009.0,2004.5,1409.2638149047891,3001.0,1008.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,32,748.3162883512097,249.43876278373656,0.0,1400.0,703.6,690.5246556061558,476824.3000000001,0,0,0,2,4,0,0,0,0.0,879.5,479.6666666666667,679.0,0,0,0,0,0,0,0,0,0,0,396,396,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19708,8,23,1487.0,28750.0,1250.0,33.0,185.875,429.9748954465664,1250.0,1250.0,1250.0,0.0,1534250.050740816,1572.965293281916,656.9333333333333,866.4277805163998,2506.0,10.0,19708.0,2815.428571428571,1241.8084738454177,5526.0,1881.0,13224.0,601.0909090909091,963.4593380646096,2970.0,10.0,0,0,0,0,64,184,405.9265272985589,1167.038765983357,33.0,1250.0,983.96875,510.7970043344977,260913.5796370968,0,0,0,0,0,0,0,0,2.0,1015.7096774193548,185.875,1250.0,0,0,0,30237,31,1534250,0,0,0,0,0,0,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19635,2,46,1394.0,0.0,1394.0,0.0,697.0,985.7068529740473,0.0,0.0,0.0,0.0,70995.670995671,2444.6142093200915,417.7659574468085,754.1496568340184,4795.0,5.0,19635.0,19635.0,0.0,19635.0,19635.0,19293.0,428.7333333333334,768.4559016152281,4795.0,5.0,0,0,0,0,64,1472,101.85892538833716,2342.7552839317545,0.0,1394.0,28.448979591836736,199.1428571428572,39657.87755102041,0,0,0,0,48,0,0,0,23.0,29.041666666666668,697.0,0.0,0,0,0,0,0,0,0,0,0,0,15835,15835,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,16045,137,0,190978.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,11902648.8002493,8538.485509504519,117.97794117647064,113.8992710874322,298.0,5.0,16045.0,117.97794117647064,113.8992710874322,298.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4384,0,8538.485509504519,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,137,0,0,0,0.0,1404.1751824817518,1394.0,0.0,0,0,0,190978,137,11902648,0,0,0,0,370,0,136,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19785,16,74,4777.0,92327.0,1250.0,231.0,298.5625,253.7255653260034,1250.0,1077.0,1247.662162162162,20.11084150268073,4907960.576194086,4548.900682335102,222.3033707865169,325.8577633267725,1689.0,4.0,19767.0,1317.7999999999995,2817.282763839756,9782.0,4.0,19663.0,269.3561643835617,393.484412011702,1689.0,42.0,0,0,0,0,128,592,808.6934546373515,3740.207227697751,231.0,1250.0,1080.8131868131863,378.2196866633615,143050.13137973132,0,0,0,0,0,0,0,0,4.0,1092.8222222222223,298.5625,1247.662162162162,0,0,0,97104,90,4907960,0,0,0,0,0,0,15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,18723,105,0,146370.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,7817657.42669444,5608.075628905624,180.02884615384616,151.2805184956927,1172.0,7.0,18723.0,180.02884615384616,151.2805184956927,1172.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3360,0,5608.075628905624,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,105,0,0,0,0.0,1407.2761904761903,1394.0,0.0,0,0,0,146370,105,7817657,0,0,0,0,596,0,104,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19971,114,0,158916.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,7957338.14030344,5708.277001652396,176.73451327433625,115.4563165458752,424.0,8.0,19971.0,176.73451327433625,115.4563165458752,424.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3648,0,5708.277001652396,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,114,0,0,0,0.0,1406.2280701754387,1394.0,0.0,0,0,0,158916,114,7957338,0,0,0,0,880,0,113,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,245,2,0,100.0,0.0,62.0,38.0,50.0,16.97056274847714,0.0,0.0,0.0,0.0,408163.2653061225,8163.265306122449,245.0,0.0,245.0,245.0,245.0,245.0,0.0,245.0,245.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,8163.265306122449,0.0,38.0,62.0,54.0,13.856406460551018,192.0,0,0,0,0,0,0,0,0,0.0,81.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19894,6,33,1439.0,41250.0,1250.0,37.0,239.8333333333333,494.8795476342366,1250.0,1250.0,1250.0,0.0,2145822.8611641703,1960.390067356992,523.5263157894735,802.7066623463697,3629.0,10.0,19894.0,3978.8,3264.1361338032457,7191.0,362.0,19576.0,611.7500000000001,958.524403579828,3977.0,10.0,0,0,0,0,48,264,301.5984719010757,1658.7915954559164,37.0,1250.0,1098.4749999999997,406.0047989801005,164839.89679487178,0,0,0,0,0,0,0,0,5.0,1126.6410256410256,239.8333333333333,1250.0,0,0,0,42689,39,2145822,0,0,0,0,0,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,18999,21,53,4321.0,66250.0,1250.0,149.0,205.7619047619048,239.2799416503408,1250.0,1250.0,1250.0,0.0,3714458.6557187214,3894.9418390441606,260.2602739726027,380.7051216491892,1391.0,4.0,18623.0,931.15,1539.348572918872,4537.0,4.0,18934.0,364.1153846153847,487.9773642229389,1856.0,8.0,0,0,0,0,168,424,1105.3213327017213,2789.6205063424395,149.0,1250.0,957.6133333333332,488.135556419978,238276.3214414415,0,0,0,0,0,0,0,0,2.0,970.554054054054,205.7619047619048,1250.0,0,0,0,70571,74,3714458,0,0,0,0,0,0,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,50045,2,1,0.0,964.0,0.0,0.0,0.0,0.0,964.0,964.0,964.0,0.0,19262.66360275752,59.94604855629933,25022.5,34108.709804095495,49141.0,904.0,50045.0,50045.0,0.0,50045.0,50045.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,39.96403237086622,19.98201618543311,0.0,964.0,241.0,482.0,232324.0,0,0,0,1,3,0,0,0,0.0,321.3333333333333,0.0,964.0,0,0,0,0,0,0,0,0,0,0,1048,1048,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19535,1,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.2265165088304,527.972972972973,801.2147196769583,4613.0,6.0,0.0,0.0,0.0,0.0,0.0,19350.0,537.5000000000001,810.4517787717451,4613.0,6.0,0,0,0,0,32,1184,51.19017148707448,1894.036345021756,0.0,0.0,0.0,0.0,0.0,0,0,0,0,38,0,0,0,37.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,13610,13302,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19948,18,54,987.0,67500.0,63.0,50.0,54.833333333333336,3.434256491157704,1250.0,1250.0,1250.0,0.0,3433276.518949268,3609.38439943854,280.9577464788732,469.265609729553,2285.0,3.0,18701.0,1100.0588235294117,1367.891875779489,4603.0,3.0,19653.0,370.811320754717,563.5904492490628,2285.0,46.0,0,0,0,0,144,432,902.346099859635,2707.038299578905,50.0,1250.0,938.9452054794522,528.0248281833746,278810.2191780822,0,0,0,0,0,0,0,0,3.0,951.9861111111112,54.833333333333336,1250.0,0,0,0,68487,72,3433276,0,0,0,0,0,0,17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19435,32,71,8079.0,88750.0,1250.0,214.0,252.46875,182.06645089176257,1250.0,1250.0,1250.0,0.0,4982197.0671469,5299.717005402624,190.53921568627447,314.89730123977193,1734.0,3.0,16477.0,531.516129032258,985.72997894852,4375.0,3.0,19337.0,276.2428571428571,433.6611391903733,2450.0,44.0,0,0,0,0,256,568,1646.5140210959607,3653.202984306663,214.0,1250.0,943.0673076923072,473.2883368461798,224001.8497946229,0,0,0,0,0,0,0,0,2.0,952.2233009708738,252.46875,1250.0,0,0,0,96829,103,4982197,0,0,0,0,0,0,31,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19202,4,33,1445.0,41250.0,1250.0,65.0,361.25,592.5,1250.0,1250.0,1250.0,0.0,2223466.3055931674,1926.8826163941253,533.388888888889,737.6795772760412,2576.0,13.0,15891.0,5297.0,557.1723252280214,5846.0,4732.0,19154.0,598.5625,807.1630901077291,2576.0,13.0,0,0,0,0,32,264,208.3116342047704,1718.5709821893552,65.0,1250.0,1156.4473684210532,323.83243058871625,104867.44310099572,0,0,0,0,0,0,0,0,8.0,1187.7027027027027,361.25,1250.0,0,0,0,42695,37,2223466,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,6830,5,0,315.0,0.0,67.0,62.0,63.0,2.23606797749979,0.0,0.0,0.0,0.0,46120.05856515373,732.0644216691069,1707.5,3395.0012763866034,6800.0,6.0,6830.0,1707.5,3395.0012763866034,6800.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,732.0644216691069,0.0,62.0,67.0,62.833333333333336,2.041241452319315,4.166666666666667,0,0,0,0,0,0,0,0,0.0,75.4,63.0,0.0,0,0,0,315,5,46120,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,7018,21,8,27760.0,0.0,1388.0,0.0,1321.904761904762,302.88643164755734,0.0,0.0,0.0,0.0,3955542.889712169,4132.231404958678,250.64285714285708,232.502204575086,961.0,9.0,7018.0,350.9,465.35644516073006,2062.0,11.0,2880.0,411.4285714285714,245.70975909451727,700.0,10.0,0,0,0,0,672,256,2992.305500142491,1139.9259048161869,0.0,1388.0,925.3333333333334,665.4950624617131,442883.67816091946,0,0,0,0,29,0,0,0,0.0,957.2413793103448,1321.904761904762,0.0,0,0,0,27760,20,5601291,0,0,0,0,3103,3103,20,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,14212,1,3,23.0,76.0,23.0,23.0,23.0,0.0,29.0,23.0,25.33333333333333,3.2145502536643185,6965.94427244582,281.4522938361948,4737.333333333334,6734.345278743386,12493.0,371.0,0.0,0.0,0.0,0.0,0.0,12864.0,6432.0,8571.548401543329,12493.0,371.0,0,0,0,0,8,24,70.36307345904869,211.0892203771461,23.0,29.0,24.4,2.6076809620810595,6.8,0,0,0,0,0,0,0,0,3.0,30.5,23.0,25.33333333333333,0,0,0,99,4,6965,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,3684,3,1,1400.0,1400.0,1400.0,0.0,466.6666666666666,808.2903768654761,1400.0,1400.0,1400.0,0.0,760043.431053203,1085.7763300760043,1228.0,2094.9169434610053,3647.0,16.0,3684.0,1842.0,2582.3539648932715,3668.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,32,814.3322475570033,271.4440825190011,0.0,1400.0,840.0,766.8115805072325,588000.0,0,0,0,1,4,0,0,0,0.0,1050.0,466.6666666666667,1400.0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,634,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,48895.89905362776,3154.5741324921137,634.0,0.0,634.0,634.0,634.0,634.0,0.0,634.0,634.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,3154.5741324921137,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,1,2,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,0,0,0,0,325,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19723,1,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825.280129797698,563.5142857142855,942.594335158168,4614.0,3.0,0.0,0.0,0.0,0.0,0.0,19714.0,579.8235294117648,951.7436779514215,4614.0,3.0,0,0,0,0,32,1156,50.70222582771383,1774.5779039699842,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36,0,0,0,35.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15835,15835,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19870,109,0,151946.0,0.0,1394.0,1394.0,1394.0,0.0,0.0,0.0,0.0,0.0,7647005.535983896,5485.65676899849,183.9814814814815,163.7374797371753,1232.0,5.0,19870.0,183.9814814814815,163.7374797371753,1232.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3488,0,5485.65676899849,0.0,1394.0,1394.0,1394.0,0.0,0.0,0,0,0,0,109,0,0,0,0.0,1406.788990825688,1394.0,0.0,0,0,0,151946,109,7647005,0,0,0,0,1015,0,108,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,19979,6,60,1664.0,75000.0,1250.0,78.0,277.3333333333333,476.52352163001007,1250.0,1250.0,1250.0,0.0,3837229.090545072,3303.4686420741778,307.36923076923085,391.5521424899389,1633.0,4.0,12763.0,2552.6,1735.9524187027707,4839.0,107.0,19876.0,336.8813559322036,450.7340023265409,1774.0,14.0,0,0,0,0,48,480,300.3153310976525,3003.153310976525,78.0,1250.0,1162.8955223880596,309.0433496280808,95507.79194934416,0,0,0,0,0,0,0,0,10.0,1180.5151515151515,277.3333333333333,1250.0,0,0,0,76664,66,3837229,0,0,0,0,0,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,262,1,1,56.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,213740.4580152672,7633.587786259542,262.0,0.0,262.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,32,32,3816.793893129771,3816.793893129771,0.0,56.0,37.33333333333333,32.331615074619044,1045.3333333333337,1,0,0,1,2,0,0,0,1.0,56.0,56.0,0.0,0,0,0,0,0,0,0,0,0,0,1050,1050,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,16089,4,0,124.0,0.0,34.0,24.0,31.0,4.760952285695233,0.0,0.0,0.0,0.0,7707.129094412332,248.6170675616881,5363.0,8752.030107352237,15468.0,189.0,16089.0,5363.0,8752.030107352237,15468.0,189.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,248.6170675616881,0.0,24.0,34.0,29.6,5.176871642217915,26.800000000000004,0,0,0,0,0,0,0,0,0.0,37.0,31.0,0.0,0,0,0,124,4,7707,0,0,0,0,0,0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19869,1,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2113.845689264684,484.6097560975609,626.8376535455086,2443.0,4.0,0.0,0.0,0.0,0.0,0.0,19111.0,477.77500000000015,633.2740925397559,2443.0,4.0,0,0,0,0,32,1444,50.329659268206754,2063.516029996477,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,0,0,0,41.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,15835,15831,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,4437,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4056.7951318458418,261.0,275.4162758444025,857.0,3.0,0.0,0.0,0.0,0.0,0.0,4424.0,276.5,276.6848989976384,857.0,3.0,0,0,0,0,32,544,225.377507324769,3831.417624521073,0.0,0.0,0.0,0.0,0.0,0,0,0,0,18,0,0,0,17.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,9395,9581,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,13995,3,3,1400.0,2185.0,1400.0,0.0,466.6666666666666,808.2903768654761,1400.0,258.0,728.3333333333334,597.0279167118848,256162.91532690247,428.72454448017146,2799.0,2276.570556780527,6417.0,419.0,13995.0,6997.5,9303.403920071403,13576.0,419.0,7939.0,3969.5,3461.2876939081502,6417.0,1522.0,1,0,0,0,96,96,214.36227224008573,214.36227224008573,0.0,1400.0,712.1428571428572,667.6152655962436,445710.1428571429,0,0,0,4,6,0,0,0,1.0,830.8333333333334,466.6666666666667,728.3333333333334,0,0,0,3585,4,320862,0,0,0,0,1045,1045,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,11,1,1,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,2818181.8181818184,181818.18181818185,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,20,20,90909.09090909093,90909.09090909093,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,1,0,0,1,2,0,0,0,1.0,31.0,31.0,0.0,0,0,0,0,0,0,0,0,0,0,269,269,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,14998,1,4,1250.0,5000.0,1250.0,1250.0,1250.0,0.0,1250.0,1250.0,1250.0,0.0,416722.2296306174,333.37778370449394,3749.5,4318.884771172608,7626.0,10.0,0.0,0.0,0.0,0.0,0.0,14987.0,4995.666666666666,4319.902815264868,7626.0,10.0,0,0,0,0,8,32,66.67555674089878,266.70222696359514,1250.0,1250.0,1250.0,0.0,0.0,0,0,0,0,0,0,0,0,4.0,1500.0,1250.0,1250.0,0,0,0,6250,5,416722,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
17,17615,7,31,526.0,38750.0,82.0,74.0,75.14285714285714,3.0237157840738176,1250.0,1250.0,1250.0,0.0,2229690.6045983536,2157.252341754187,476.0810810810811,537.4807685643985,2010.0,18.0,17444.0,2907.333333333333,3452.5438544161416,9400.0,486.0,17597.0,586.5666666666667,675.1604500660071,2010.0,84.0,0,0,0,0,56,248,397.3885892705081,1759.8637524836788,74.0,1250.0,1009.1794871794872,480.2553526809227,230645.20377867747,0,0,0,0,0,0,0,0,4.0,1035.7368421052631,75.14285714285714,1250.0,0,0,0,39276,38,2229690,0,0,0,0,0,0,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
6,19977,39,57,52972.0,0.0,1394.0,0.0,1358.2564102564102,223.21864640429143,0.0,0.0,0.0,0.0,2651649.396806327,4805.526355308604,210.2842105263157,217.2642113050324,980.0,5.0,19977.0,525.7105263157895,813.4977169985651,2928.0,9.0,19722.0,352.1785714285714,264.14714268190176,1034.0,5.0,0,0,0,0,1248,1824,1952.2450818441205,2853.281273464484,0.0,1394.0,546.1030927835051,684.0047131376375,467862.4475945017,0,0,0,0,96,0,0,0,1.0,551.7916666666666,1358.2564102564102,0.0,0,0,0,52972,38,2657236,0,0,0,0,15835,15566,38,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gmail
